model,gene_id,kegg_orthology,ecnumber,subsystem,description,isHuman,seedID,genome_accession,ncbiid,ko_description
Eubacterium_hallii_L2_7,g.1364.peg.1913,K00059,1.1.1.100,Fatty acid synthesis,10-methyl-3-oxo-dodecanoyl-ACPNADP+ oxidoreductase,False,rxn05372,GCF_048164435.1,411487,3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Eubacterium_hallii_L2_7,g.1364.peg.1913,K00059,1.1.1.100,Fatty acid synthesis,11-methyl-3-oxo-dodecanoyl-ACPNADP+ oxidoreductase,False,rxn05397,GCF_048164435.1,411487,3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Eubacterium_hallii_L2_7,g.1364.peg.1913,K00059,1.1.1.100,Fatty acid synthesis, 3-oxoacyl-[acyl-carrier-protein] reductase (n-C12:0),False,rxn05340,GCF_048164435.1,411487,3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Eubacterium_hallii_L2_7,g.1364.peg.1913,K00667,1.1.1.100,Fatty acid synthesis, 3-oxoacyl-[acyl-carrier-protein] reductase (n-C12:0),False,rxn05340,GCF_048164435.1,411487,"fatty acid synthase subunit alpha, fungi type [EC:2.3.1.86]"
Eubacterium_hallii_L2_7,g.1364.peg.1913,K00668,1.1.1.100,Fatty acid synthesis, 3-oxoacyl-[acyl-carrier-protein] reductase (n-C12:0),False,rxn05340,GCF_048164435.1,411487,"fatty acid synthase subunit beta, fungi type [EC:2.3.1.86]"
Eubacterium_hallii_L2_7,g.1364.peg.1913,K11533,1.1.1.100,Fatty acid synthesis, 3-oxoacyl-[acyl-carrier-protein] reductase (n-C12:0),False,rxn05340,GCF_048164435.1,411487,"fatty acid synthase, bacteria type [EC:2.3.1.-]"
Eubacterium_hallii_L2_7,g.1364.peg.1913,K00059,1.1.1.100,Fatty acid synthesis,12-methyl-3-oxo-tridecanoyl-ACPNADP+ oxidoreductase,False,rxn05426,GCF_048164435.1,411487,3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Eubacterium_hallii_L2_7,g.1364.peg.1913,K00059,1.1.1.100,Fatty acid synthesis,12-methyl-3-oxo-tetra-decanoyl-ACPNADP+ oxidoreductase,False,rxn05376,GCF_048164435.1,411487,3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Eubacterium_hallii_L2_7,g.1364.peg.1913,K00059,1.1.1.100,Fatty acid synthesis,13-methyl-3-oxo-tetra-decanoyl-ACPNADP+ oxidoreductase,False,rxn05401,GCF_048164435.1,411487,3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Eubacterium_hallii_L2_7,g.1364.peg.1913,K00059,1.1.1.100,Fatty acid synthesis, 3-oxoacyl-[acyl-carrier-protein] reductase (n-C14:0),False,rxn05342,GCF_048164435.1,411487,3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Eubacterium_hallii_L2_7,g.1364.peg.1913,K00667,1.1.1.100,Fatty acid synthesis, 3-oxoacyl-[acyl-carrier-protein] reductase (n-C14:0),False,rxn05342,GCF_048164435.1,411487,"fatty acid synthase subunit alpha, fungi type [EC:2.3.1.86]"
Eubacterium_hallii_L2_7,g.1364.peg.1913,K11533,1.1.1.100,Fatty acid synthesis, 3-oxoacyl-[acyl-carrier-protein] reductase (n-C14:0),False,rxn05342,GCF_048164435.1,411487,"fatty acid synthase, bacteria type [EC:2.3.1.-]"
Eubacterium_hallii_L2_7,g.1364.peg.1913,K00665,1.1.1.100,Fatty acid synthesis, 3-oxoacyl-[acyl-carrier-protein] reductase (n-C14:0),False,rxn05342,GCF_048164435.1,411487,"fatty acid synthase, animal type [EC:2.3.1.85]"
Eubacterium_hallii_L2_7,g.1364.peg.1913,K00059,1.1.1.100,Fatty acid synthesis,14-methyl-3-oxo-pentadecanoyl-ACPNADP+ oxidoreductase,False,rxn05430,GCF_048164435.1,411487,3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Eubacterium_hallii_L2_7,g.1364.peg.1913,K00059,1.1.1.100,Fatty acid synthesis,14-methyl-3-oxo-hexa-decanoyl-ACPNADP+ oxidoreductase,False,rxn05380,GCF_048164435.1,411487,3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Eubacterium_hallii_L2_7,g.1364.peg.1913,K00059,1.1.1.100,Fatty acid synthesis,15-methyl-3-oxo-hexa-decanoyl-ACPNADP+ oxidoreductase,False,rxn05405,GCF_048164435.1,411487,3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Eubacterium_hallii_L2_7,g.1364.peg.1913,K00059,1.1.1.100,Fatty acid synthesis, 3-oxoacyl-[acyl-carrier-protein] reductase (n-C16:0),False,rxn05336,GCF_048164435.1,411487,3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Eubacterium_hallii_L2_7,g.1364.peg.1913,K00667,1.1.1.100,Fatty acid synthesis, 3-oxoacyl-[acyl-carrier-protein] reductase (n-C16:0),False,rxn05336,GCF_048164435.1,411487,"fatty acid synthase subunit alpha, fungi type [EC:2.3.1.86]"
Eubacterium_hallii_L2_7,g.1364.peg.1913,K11533,1.1.1.100,Fatty acid synthesis, 3-oxoacyl-[acyl-carrier-protein] reductase (n-C16:0),False,rxn05336,GCF_048164435.1,411487,"fatty acid synthase, bacteria type [EC:2.3.1.-]"
Eubacterium_hallii_L2_7,g.1364.peg.1913,K00665,1.1.1.100,Fatty acid synthesis, 3-oxoacyl-[acyl-carrier-protein] reductase (n-C16:0),False,rxn05336,GCF_048164435.1,411487,"fatty acid synthase, animal type [EC:2.3.1.85]"
Eubacterium_hallii_L2_7,g.1364.peg.1913,K00059,1.1.1.100,Fatty acid synthesis, 3-oxoacyl-[acyl-carrier-protein] reductase (n-C18:0),False,rxn05461,GCF_048164435.1,411487,3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Eubacterium_hallii_L2_7,g.1364.peg.1913,K00059,1.1.1.100,Fatty acid synthesis, 3-oxoacyl-[acyl-carrier-protein] reductase (n-C4:0),False,rxn05339,GCF_048164435.1,411487,3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Eubacterium_hallii_L2_7,g.1364.peg.1913,K00667,1.1.1.100,Fatty acid synthesis, 3-oxoacyl-[acyl-carrier-protein] reductase (n-C4:0),False,rxn05339,GCF_048164435.1,411487,"fatty acid synthase subunit alpha, fungi type [EC:2.3.1.86]"
Eubacterium_hallii_L2_7,g.1364.peg.1913,K11533,1.1.1.100,Fatty acid synthesis, 3-oxoacyl-[acyl-carrier-protein] reductase (n-C4:0),False,rxn05339,GCF_048164435.1,411487,"fatty acid synthase, bacteria type [EC:2.3.1.-]"
Eubacterium_hallii_L2_7,g.1364.peg.1913,K00665,1.1.1.100,Fatty acid synthesis, 3-oxoacyl-[acyl-carrier-protein] reductase (n-C4:0),False,rxn05339,GCF_048164435.1,411487,"fatty acid synthase, animal type [EC:2.3.1.85]"
Eubacterium_hallii_L2_7,g.1364.peg.1913,K00059,1.1.1.100,Fatty acid synthesis,4-methyl-3-oxo-pentanoyl-ACPNADP+ oxidoreductase,False,rxn05410,GCF_048164435.1,411487,3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Eubacterium_hallii_L2_7,g.1364.peg.1913,K00059,1.1.1.100,Fatty acid synthesis,4-methyl-3-oxo-hexanoyl-ACPNADP+ oxidoreductase,False,rxn05360,GCF_048164435.1,411487,3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Eubacterium_hallii_L2_7,g.1364.peg.1913,K00059,1.1.1.100,Fatty acid synthesis,5-methyl-3-oxo-hexanoyl-ACPNADP+ oxidoreductase,False,rxn05385,GCF_048164435.1,411487,3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Eubacterium_hallii_L2_7,g.1364.peg.1913,K00059,1.1.1.100,Fatty acid synthesis, 3-oxoacyl-[acyl-carrier-protein] reductase (n-C6:0),False,rxn05337,GCF_048164435.1,411487,3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Eubacterium_hallii_L2_7,g.1364.peg.1913,K00667,1.1.1.100,Fatty acid synthesis, 3-oxoacyl-[acyl-carrier-protein] reductase (n-C6:0),False,rxn05337,GCF_048164435.1,411487,"fatty acid synthase subunit alpha, fungi type [EC:2.3.1.86]"
Eubacterium_hallii_L2_7,g.1364.peg.1913,K11533,1.1.1.100,Fatty acid synthesis, 3-oxoacyl-[acyl-carrier-protein] reductase (n-C6:0),False,rxn05337,GCF_048164435.1,411487,"fatty acid synthase, bacteria type [EC:2.3.1.-]"
Eubacterium_hallii_L2_7,g.1364.peg.1913,K00665,1.1.1.100,Fatty acid synthesis, 3-oxoacyl-[acyl-carrier-protein] reductase (n-C6:0),False,rxn05337,GCF_048164435.1,411487,"fatty acid synthase, animal type [EC:2.3.1.85]"
Eubacterium_hallii_L2_7,g.1364.peg.1913,K00059,1.1.1.100,Fatty acid synthesis,6-methyl-3-oxo-heptanoyl-ACPNADP+ oxidoreductase,False,rxn05414,GCF_048164435.1,411487,3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Eubacterium_hallii_L2_7,g.1364.peg.1913,K00059,1.1.1.100,Fatty acid synthesis,6-methyl-3-oxo-octanoyl-ACPNADP+ oxidoreductase,False,rxn05364,GCF_048164435.1,411487,3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Eubacterium_hallii_L2_7,g.1364.peg.1913,K00059,1.1.1.100,Fatty acid synthesis,7-methyl-3-oxo-octanoyl-ACPNADP+ oxidoreductase,False,rxn05389,GCF_048164435.1,411487,3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Eubacterium_hallii_L2_7,g.1364.peg.1913,K00667,1.1.1.100,Fatty acid synthesis, 3-oxoacyl-[acyl-carrier-protein] reductase (n-C8:0),False,rxn05341,GCF_048164435.1,411487,"fatty acid synthase subunit alpha, fungi type [EC:2.3.1.86]"
Eubacterium_hallii_L2_7,g.1364.peg.1913,K11533,1.1.1.100,Fatty acid synthesis, 3-oxoacyl-[acyl-carrier-protein] reductase (n-C8:0),False,rxn05341,GCF_048164435.1,411487,"fatty acid synthase, bacteria type [EC:2.3.1.-]"
Eubacterium_hallii_L2_7,g.1364.peg.1913,K00665,1.1.1.100,Fatty acid synthesis, 3-oxoacyl-[acyl-carrier-protein] reductase (n-C8:0),False,rxn05341,GCF_048164435.1,411487,"fatty acid synthase, animal type [EC:2.3.1.85]"
Eubacterium_hallii_L2_7,g.1364.peg.1913,K00059,1.1.1.100,Fatty acid synthesis,8-methyl-3-oxo-decanoyl-ACPNADP+ oxidoreductase,False,rxn05368,GCF_048164435.1,411487,3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Eubacterium_hallii_L2_7,g.1364.peg.1913,K00059,1.1.1.100,Fatty acid synthesis,8-methyl-3-oxo-nonanoyl-ACPNADP+ oxidoreductase,False,rxn05418,GCF_048164435.1,411487,3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Eubacterium_hallii_L2_7,g.1364.peg.1913,K00059,1.1.1.100,Fatty acid synthesis,9-methyl-3-oxo-decanoyl-ACPNADP+ oxidoreductase,False,rxn05393,GCF_048164435.1,411487,3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Eubacterium_hallii_L2_7,g.1364.peg.2605,K01782,1.1.1.35,Fatty acid synthesis, 3-hydroxyacyl-CoA dehydrogenase (acetoacetyl-CoA),False,rxn01451,GCF_048164435.1,411487,3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase [EC:1.1.1.35 4.2.1.17 5.1.2.3]
Eubacterium_hallii_L2_7,g.1364.peg.2605,K01825,1.1.1.35,Fatty acid synthesis, 3-hydroxyacyl-CoA dehydrogenase (acetoacetyl-CoA),False,rxn01451,GCF_048164435.1,411487,3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase / enoyl-CoA isomerase [EC:1.1.1.35 4.2.1.17 5.1.2.3 5.3.3.8]
Eubacterium_hallii_L2_7,g.1364.peg.2605,K07514,1.1.1.35,Fatty acid synthesis, 3-hydroxyacyl-CoA dehydrogenase (acetoacetyl-CoA),False,rxn01451,GCF_048164435.1,411487,"enoyl-CoA hydratase / 3-hydroxyacyl-CoA dehydrogenase / 3,2-trans-enoyl-CoA isomerase [EC:4.2.1.17 1.1.1.35 5.3.3.8]"
Eubacterium_hallii_L2_7,g.1364.peg.2605,K07516,1.1.1.35,Fatty acid synthesis, 3-hydroxyacyl-CoA dehydrogenase (acetoacetyl-CoA),False,rxn01451,GCF_048164435.1,411487,3-hydroxyacyl-CoA dehydrogenase [EC:1.1.1.35]
Eubacterium_hallii_L2_7,g.1364.peg.2605,K10527,1.1.1.35,Fatty acid synthesis, 3-hydroxyacyl-CoA dehydrogenase (acetoacetyl-CoA),False,rxn01451,GCF_048164435.1,411487,enoyl-CoA hydratase/3-hydroxyacyl-CoA dehydrogenase [EC:4.2.1.17 1.1.1.35 1.1.1.211]
Eubacterium_hallii_L2_7,g.1364.peg.2605,K15016,1.1.1.35,Fatty acid synthesis, 3-hydroxyacyl-CoA dehydrogenase (acetoacetyl-CoA),False,rxn01451,GCF_048164435.1,411487,enoyl-CoA hydratase / 3-hydroxyacyl-CoA dehydrogenase [EC:4.2.1.17 1.1.1.35]
Eubacterium_hallii_L2_7,g.1364.peg.2605,K00022,1.1.1.35,Fatty acid synthesis, 3-hydroxyacyl-CoA dehydrogenase (acetoacetyl-CoA),False,rxn01451,GCF_048164435.1,411487,3-hydroxyacyl-CoA dehydrogenase [EC:1.1.1.35]
Eubacterium_hallii_L2_7,g.1364.peg.2605,K07516,1.1.1.35,Fatty acid synthesis, 3-hydroxyacyl-CoA dehydrogenase (3-oxohexanoyl-CoA),False,rxn03249,GCF_048164435.1,411487,3-hydroxyacyl-CoA dehydrogenase [EC:1.1.1.35]
Eubacterium_hallii_L2_7,g.1364.peg.2605,K00022,1.1.1.35,Fatty acid synthesis, 3-hydroxyacyl-CoA dehydrogenase (3-oxohexanoyl-CoA),False,rxn03249,GCF_048164435.1,411487,3-hydroxyacyl-CoA dehydrogenase [EC:1.1.1.35]
Eubacterium_hallii_L2_7,g.1364.peg.2605,K10527,1.1.1.35,Fatty acid synthesis, 3-hydroxyacyl-CoA dehydrogenase (3-oxohexanoyl-CoA),False,rxn03249,GCF_048164435.1,411487,enoyl-CoA hydratase/3-hydroxyacyl-CoA dehydrogenase [EC:4.2.1.17 1.1.1.35 1.1.1.211]
Eubacterium_hallii_L2_7,g.1364.peg.2605,K01782,1.1.1.35,Fatty acid synthesis, 3-hydroxyacyl-CoA dehydrogenase (3-oxohexanoyl-CoA),False,rxn03249,GCF_048164435.1,411487,3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase [EC:1.1.1.35 4.2.1.17 5.1.2.3]
Eubacterium_hallii_L2_7,g.1364.peg.2605,K01825,1.1.1.35,Fatty acid synthesis, 3-hydroxyacyl-CoA dehydrogenase (3-oxohexanoyl-CoA),False,rxn03249,GCF_048164435.1,411487,3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase / enoyl-CoA isomerase [EC:1.1.1.35 4.2.1.17 5.1.2.3 5.3.3.8]
Eubacterium_hallii_L2_7,g.1364.peg.2605,K07514,1.1.1.35,Fatty acid synthesis, 3-hydroxyacyl-CoA dehydrogenase (3-oxohexanoyl-CoA),False,rxn03249,GCF_048164435.1,411487,"enoyl-CoA hydratase / 3-hydroxyacyl-CoA dehydrogenase / 3,2-trans-enoyl-CoA isomerase [EC:4.2.1.17 1.1.1.35 5.3.3.8]"
Eubacterium_hallii_L2_7,g.1364.peg.2605,K07515,1.1.1.35,Fatty acid synthesis, 3-hydroxyacyl-CoA dehydrogenase (3-oxohexanoyl-CoA),False,rxn03249,GCF_048164435.1,411487,enoyl-CoA hydratase / long-chain 3-hydroxyacyl-CoA dehydrogenase [EC:4.2.1.17 1.1.1.211]
Eubacterium_hallii_L2_7,g.1364.peg.2605,K07516,1.1.1.35,Fatty acid synthesis, 3-hydroxyacyl-CoA dehydrogenase (3-oxooctanoyl-CoA),False,rxn03246,GCF_048164435.1,411487,3-hydroxyacyl-CoA dehydrogenase [EC:1.1.1.35]
Eubacterium_hallii_L2_7,g.1364.peg.2605,K00022,1.1.1.35,Fatty acid synthesis, 3-hydroxyacyl-CoA dehydrogenase (3-oxooctanoyl-CoA),False,rxn03246,GCF_048164435.1,411487,3-hydroxyacyl-CoA dehydrogenase [EC:1.1.1.35]
Eubacterium_hallii_L2_7,g.1364.peg.2605,K10527,1.1.1.35,Fatty acid synthesis, 3-hydroxyacyl-CoA dehydrogenase (3-oxooctanoyl-CoA),False,rxn03246,GCF_048164435.1,411487,enoyl-CoA hydratase/3-hydroxyacyl-CoA dehydrogenase [EC:4.2.1.17 1.1.1.35 1.1.1.211]
Eubacterium_hallii_L2_7,g.1364.peg.2605,K01782,1.1.1.35,Fatty acid synthesis, 3-hydroxyacyl-CoA dehydrogenase (3-oxooctanoyl-CoA),False,rxn03246,GCF_048164435.1,411487,3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase [EC:1.1.1.35 4.2.1.17 5.1.2.3]
Eubacterium_hallii_L2_7,g.1364.peg.2605,K01825,1.1.1.35,Fatty acid synthesis, 3-hydroxyacyl-CoA dehydrogenase (3-oxooctanoyl-CoA),False,rxn03246,GCF_048164435.1,411487,3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase / enoyl-CoA isomerase [EC:1.1.1.35 4.2.1.17 5.1.2.3 5.3.3.8]
Eubacterium_hallii_L2_7,g.1364.peg.2605,K07514,1.1.1.35,Fatty acid synthesis, 3-hydroxyacyl-CoA dehydrogenase (3-oxooctanoyl-CoA),False,rxn03246,GCF_048164435.1,411487,"enoyl-CoA hydratase / 3-hydroxyacyl-CoA dehydrogenase / 3,2-trans-enoyl-CoA isomerase [EC:4.2.1.17 1.1.1.35 5.3.3.8]"
Eubacterium_hallii_L2_7,g.1364.peg.2605,K07515,1.1.1.35,Fatty acid synthesis, 3-hydroxyacyl-CoA dehydrogenase (3-oxooctanoyl-CoA),False,rxn03246,GCF_048164435.1,411487,enoyl-CoA hydratase / long-chain 3-hydroxyacyl-CoA dehydrogenase [EC:4.2.1.17 1.1.1.211]
Eubacterium_hallii_L2_7,g.1364.peg.2605,K07516,1.1.1.35,Fatty acid synthesis, 3-hydroxyacyl-CoA dehydrogenase (3-oxodecanoyl-CoA),False,rxn03244,GCF_048164435.1,411487,3-hydroxyacyl-CoA dehydrogenase [EC:1.1.1.35]
Eubacterium_hallii_L2_7,g.1364.peg.2605,K00022,1.1.1.35,Fatty acid synthesis, 3-hydroxyacyl-CoA dehydrogenase (3-oxodecanoyl-CoA),False,rxn03244,GCF_048164435.1,411487,3-hydroxyacyl-CoA dehydrogenase [EC:1.1.1.35]
Eubacterium_hallii_L2_7,g.1364.peg.2605,K10527,1.1.1.35,Fatty acid synthesis, 3-hydroxyacyl-CoA dehydrogenase (3-oxodecanoyl-CoA),False,rxn03244,GCF_048164435.1,411487,enoyl-CoA hydratase/3-hydroxyacyl-CoA dehydrogenase [EC:4.2.1.17 1.1.1.35 1.1.1.211]
Eubacterium_hallii_L2_7,g.1364.peg.2605,K07514,1.1.1.35,Fatty acid synthesis, 3-hydroxyacyl-CoA dehydrogenase (3-oxodecanoyl-CoA),False,rxn03244,GCF_048164435.1,411487,"enoyl-CoA hydratase / 3-hydroxyacyl-CoA dehydrogenase / 3,2-trans-enoyl-CoA isomerase [EC:4.2.1.17 1.1.1.35 5.3.3.8]"
Eubacterium_hallii_L2_7,g.1364.peg.2605,K07515,1.1.1.35,Fatty acid synthesis, 3-hydroxyacyl-CoA dehydrogenase (3-oxodecanoyl-CoA),False,rxn03244,GCF_048164435.1,411487,enoyl-CoA hydratase / long-chain 3-hydroxyacyl-CoA dehydrogenase [EC:4.2.1.17 1.1.1.211]
Eubacterium_hallii_L2_7,g.1364.peg.2605,K07516,1.1.1.35,Fatty acid synthesis, 3-hydroxyacyl-CoA dehydrogenase (3-oxododecanoyl-CoA),False,rxn03242,GCF_048164435.1,411487,3-hydroxyacyl-CoA dehydrogenase [EC:1.1.1.35]
Eubacterium_hallii_L2_7,g.1364.peg.2605,K00022,1.1.1.35,Fatty acid synthesis, 3-hydroxyacyl-CoA dehydrogenase (3-oxododecanoyl-CoA),False,rxn03242,GCF_048164435.1,411487,3-hydroxyacyl-CoA dehydrogenase [EC:1.1.1.35]
Eubacterium_hallii_L2_7,g.1364.peg.2605,K10527,1.1.1.35,Fatty acid synthesis, 3-hydroxyacyl-CoA dehydrogenase (3-oxododecanoyl-CoA),False,rxn03242,GCF_048164435.1,411487,enoyl-CoA hydratase/3-hydroxyacyl-CoA dehydrogenase [EC:4.2.1.17 1.1.1.35 1.1.1.211]
Eubacterium_hallii_L2_7,g.1364.peg.2605,K07514,1.1.1.35,Fatty acid synthesis, 3-hydroxyacyl-CoA dehydrogenase (3-oxododecanoyl-CoA),False,rxn03242,GCF_048164435.1,411487,"enoyl-CoA hydratase / 3-hydroxyacyl-CoA dehydrogenase / 3,2-trans-enoyl-CoA isomerase [EC:4.2.1.17 1.1.1.35 5.3.3.8]"
Eubacterium_hallii_L2_7,g.1364.peg.2605,K07515,1.1.1.35,Fatty acid synthesis, 3-hydroxyacyl-CoA dehydrogenase (3-oxododecanoyl-CoA),False,rxn03242,GCF_048164435.1,411487,enoyl-CoA hydratase / long-chain 3-hydroxyacyl-CoA dehydrogenase [EC:4.2.1.17 1.1.1.211]
Eubacterium_hallii_L2_7,g.1364.peg.2605,K01782,1.1.1.35,Fatty acid synthesis, 3-hydroxyacyl-CoA dehydrogenase (3-oxododecanoyl-CoA),False,rxn03242,GCF_048164435.1,411487,3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase [EC:1.1.1.35 4.2.1.17 5.1.2.3]
Eubacterium_hallii_L2_7,g.1364.peg.2605,K01825,1.1.1.35,Fatty acid synthesis, 3-hydroxyacyl-CoA dehydrogenase (3-oxododecanoyl-CoA),False,rxn03242,GCF_048164435.1,411487,3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase / enoyl-CoA isomerase [EC:1.1.1.35 4.2.1.17 5.1.2.3 5.3.3.8]
Eubacterium_hallii_L2_7,g.1364.peg.2605,K00022,1.1.1.35,Fatty acid synthesis, 3-hydroxyacyl-CoA dehydrogenase (3-oxotetradecanoyl-CoA),False,rxn06777,GCF_048164435.1,411487,3-hydroxyacyl-CoA dehydrogenase [EC:1.1.1.35]
Eubacterium_hallii_L2_7,g.1364.peg.2605,K10527,1.1.1.35,Fatty acid synthesis, 3-hydroxyacyl-CoA dehydrogenase (3-oxotetradecanoyl-CoA),False,rxn06777,GCF_048164435.1,411487,enoyl-CoA hydratase/3-hydroxyacyl-CoA dehydrogenase [EC:4.2.1.17 1.1.1.35 1.1.1.211]
Eubacterium_hallii_L2_7,g.1364.peg.2605,K07514,1.1.1.35,Fatty acid synthesis, 3-hydroxyacyl-CoA dehydrogenase (3-oxotetradecanoyl-CoA),False,rxn06777,GCF_048164435.1,411487,"enoyl-CoA hydratase / 3-hydroxyacyl-CoA dehydrogenase / 3,2-trans-enoyl-CoA isomerase [EC:4.2.1.17 1.1.1.35 5.3.3.8]"
Eubacterium_hallii_L2_7,g.1364.peg.2605,K07515,1.1.1.35,Fatty acid synthesis, 3-hydroxyacyl-CoA dehydrogenase (3-oxotetradecanoyl-CoA),False,rxn06777,GCF_048164435.1,411487,enoyl-CoA hydratase / long-chain 3-hydroxyacyl-CoA dehydrogenase [EC:4.2.1.17 1.1.1.211]
Eubacterium_hallii_L2_7,g.1364.peg.2605,K01782,1.1.1.35,Fatty acid synthesis, 3-hydroxyacyl-CoA dehydrogenase (3-oxotetradecanoyl-CoA),False,rxn06777,GCF_048164435.1,411487,3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase [EC:1.1.1.35 4.2.1.17 5.1.2.3]
Eubacterium_hallii_L2_7,g.1364.peg.2605,K01825,1.1.1.35,Fatty acid synthesis, 3-hydroxyacyl-CoA dehydrogenase (3-oxotetradecanoyl-CoA),False,rxn06777,GCF_048164435.1,411487,3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase / enoyl-CoA isomerase [EC:1.1.1.35 4.2.1.17 5.1.2.3 5.3.3.8]
Eubacterium_hallii_L2_7,g.1364.peg.2605,K07516,1.1.1.35,Fatty acid synthesis, 3-hydroxyacyl-CoA dehydrogenase (3-oxohexadecanoyl-CoA),False,rxn03239,GCF_048164435.1,411487,3-hydroxyacyl-CoA dehydrogenase [EC:1.1.1.35]
Eubacterium_hallii_L2_7,g.1364.peg.2605,K00022,1.1.1.35,Fatty acid synthesis, 3-hydroxyacyl-CoA dehydrogenase (3-oxohexadecanoyl-CoA),False,rxn03239,GCF_048164435.1,411487,3-hydroxyacyl-CoA dehydrogenase [EC:1.1.1.35]
Eubacterium_hallii_L2_7,g.1364.peg.2605,K10527,1.1.1.35,Fatty acid synthesis, 3-hydroxyacyl-CoA dehydrogenase (3-oxohexadecanoyl-CoA),False,rxn03239,GCF_048164435.1,411487,enoyl-CoA hydratase/3-hydroxyacyl-CoA dehydrogenase [EC:4.2.1.17 1.1.1.35 1.1.1.211]
Eubacterium_hallii_L2_7,g.1364.peg.2605,K07514,1.1.1.35,Fatty acid synthesis, 3-hydroxyacyl-CoA dehydrogenase (3-oxohexadecanoyl-CoA),False,rxn03239,GCF_048164435.1,411487,"enoyl-CoA hydratase / 3-hydroxyacyl-CoA dehydrogenase / 3,2-trans-enoyl-CoA isomerase [EC:4.2.1.17 1.1.1.35 5.3.3.8]"
Eubacterium_hallii_L2_7,g.1364.peg.2605,K07515,1.1.1.35,Fatty acid synthesis, 3-hydroxyacyl-CoA dehydrogenase (3-oxohexadecanoyl-CoA),False,rxn03239,GCF_048164435.1,411487,enoyl-CoA hydratase / long-chain 3-hydroxyacyl-CoA dehydrogenase [EC:4.2.1.17 1.1.1.211]
Eubacterium_hallii_L2_7,g.1364.peg.2605,K01782,1.1.1.35,Fatty acid synthesis, 3-hydroxyacyl-CoA dehydrogenase (3-oxohexadecanoyl-CoA),False,rxn03239,GCF_048164435.1,411487,3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase [EC:1.1.1.35 4.2.1.17 5.1.2.3]
Eubacterium_hallii_L2_7,g.1364.peg.2605,K01825,1.1.1.35,Fatty acid synthesis, 3-hydroxyacyl-CoA dehydrogenase (3-oxohexadecanoyl-CoA),False,rxn03239,GCF_048164435.1,411487,3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase / enoyl-CoA isomerase [EC:1.1.1.35 4.2.1.17 5.1.2.3 5.3.3.8]
Eubacterium_hallii_L2_7,g.1364.peg.2605,K08683,1.1.1.35,Fatty acid synthesis,3-hydroxyacyl-CoA dehydrogenase (2-Methylacetoacetyl-CoA),False,rxn02933,GCF_048164435.1,411487,3-hydroxyacyl-CoA dehydrogenase / 3-hydroxy-2-methylbutyryl-CoA dehydrogenase [EC:1.1.1.35 1.1.1.178]
